Title,Rating,M.R.P(₹),Price(₹),Discount,URL
"GEEKRIA Keyboard Display Stand, Acrylic Mechanical Gaming Keyboard Holder for 60%, 75%, 80%, 96% Computer keyboard (transparent)",4.7 out of 5 stars,"2,655","2,213",17 %,https://www.amazon.in/Geekria-Keyboard-Mechanical-Display-Transparent/dp/B0CC5745TJ/ref=sr_1_249?dib=eyJ2IjoiMSJ9.hiEup4ZqwixbpV-bQYyIAUMqWQeaOqG9MoAzZ-6LFi8A0CxTI_2TRrihTP2O6xFGw3sKSbALnKCIeVzQnODq_FOVAdDZOATWSYAaK0dqZGuZwQK2iZykft6ItyNg7fLJsvSWMlAUTnQrEFe72bWtuUuTRUeQBhN7DiIf3IcAAFH55zLINm813cdIEuQxFfmyFBXkS41Zhrd8PmZTv3OH_MwtcVdTSqpmZJHGJiVdrQQ.q4KPSrk5b77O-oXaL-SAEYSuMKHk7q9O5UHpK9wP6Bk&dib_tag=se&keywords=mechanical+keyboard&qid=1763010534&sr=8-249
"Tobo PBT Double Shot 108 Pudding Keycaps Set, Translucent OEM Profile for ANSI US Layout 61/87 TKL/104/108-Keys Mechanical Keyboard, with Keycap Puller - (Only Keycaps) (Purple)-(TD-614KM)",3.5 out of 5 stars,"4,999","1,499",70 %,https://www.amazon.in/Tobo-Translucent-108-Keys-Mechanical-Keyboard/dp/B09HQS2YM9/ref=sr_1_250?dib=eyJ2IjoiMSJ9.hiEup4ZqwixbpV-bQYyIAUMqWQeaOqG9MoAzZ-6LFi8A0CxTI_2TRrihTP2O6xFGw3sKSbALnKCIeVzQnODq_FOVAdDZOATWSYAaK0dqZGuZwQK2iZykft6ItyNg7fLJsvSWMlAUTnQrEFe72bWtuUuTRUeQBhN7DiIf3IcAAFH55zLINm813cdIEuQxFfmyFBXkS41Zhrd8PmZTv3OH_MwtcVdTSqpmZJHGJiVdrQQ.q4KPSrk5b77O-oXaL-SAEYSuMKHk7q9O5UHpK9wP6Bk&dib_tag=se&keywords=mechanical+keyboard&qid=1763010534&sr=8-250
"AULA F3287 TKL Tenkeyless Mechanical Wired USB Gaming Keyboard | 8 Different Pre-Set Game Modes Without Numlock Keys (Grey, White)",4.2 out of 5 stars,"6,999","1,899",73 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzIyNjYxMjkyNjczODAzOjE3NjMwMTA1MzQ6c3BfbXRmOjMwMDcyNjkyNTExMTAzMjo6MDo6&url=%2FAULA-F3287-Mechanical-Gaming-Keyboard%2Fdp%2FB0BVFTLH8Q%2Fref%3Dsr_1_251_sspa%3Fdib%3DeyJ2IjoiMSJ9.hiEup4ZqwixbpV-bQYyIAUMqWQeaOqG9MoAzZ-6LFi8A0CxTI_2TRrihTP2O6xFGw3sKSbALnKCIeVzQnODq_FOVAdDZOATWSYAaK0dqZGuZwQK2iZykft6ItyNg7fLJsvSWMlAUTnQrEFe72bWtuUuTRUeQBhN7DiIf3IcAAFH55zLINm813cdIEuQxFfmyFBXkS41Zhrd8PmZTv3OH_MwtcVdTSqpmZJHGJiVdrQQ.q4KPSrk5b77O-oXaL-SAEYSuMKHk7q9O5UHpK9wP6Bk%26dib_tag%3Dse%26keywords%3Dmechanical%2Bkeyboard%26qid%3D1763010534%26sr%3D8-251-spons%26aref%3DgfpSjG4lMi%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=gfpSjG4lMi&sp_cr=ZAZ
"Portronics Hydra 10 Mechanical Wireless Gaming Keyboard with Bluetooth 5.3 + 2.4 GHz, RGB Lights 16.8 Million Colors, Type C Charging, Compatible with PCs, Smartphones and Tablets(Blue)",4.1 out of 5 stars,"9,999","2,499",75 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzIyNjYxMjkyNjczODAzOjE3NjMwMTA1MzQ6c3BfbXRmOjMwMDc5NzUzMDk0MjAzMjo6MDo6&url=%2FPortronics-Mechanical-Bluetooth-Compatible-Smartphones%2Fdp%2FB0C7R38H41%2Fref%3Dsr_1_252_sspa%3Fdib%3DeyJ2IjoiMSJ9.hiEup4ZqwixbpV-bQYyIAUMqWQeaOqG9MoAzZ-6LFi8A0CxTI_2TRrihTP2O6xFGw3sKSbALnKCIeVzQnODq_FOVAdDZOATWSYAaK0dqZGuZwQK2iZykft6ItyNg7fLJsvSWMlAUTnQrEFe72bWtuUuTRUeQBhN7DiIf3IcAAFH55zLINm813cdIEuQxFfmyFBXkS41Zhrd8PmZTv3OH_MwtcVdTSqpmZJHGJiVdrQQ.q4KPSrk5b77O-oXaL-SAEYSuMKHk7q9O5UHpK9wP6Bk%26dib_tag%3Dse%26keywords%3Dmechanical%2Bkeyboard%26qid%3D1763010534%26sr%3D8-252-spons%26aref%3DDpD8ZjUR0z%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=DpD8ZjUR0z&sp_cr=ZAZ
Corsair PBT Double-Shot PRO Keycap Mod Kit – Double-Shot PBT Keycaps – Mint Green – Standard Bottom Row – Textured Surface – 1.5mm-Thick Walls – O-Ring Dampeners (CH-9911080-NA),4.2 out of 5 stars,"3,800","2,655",30 %,https://www.amazon.in/Corsair-Double-Shot-Keycap-Ring-CH-9911080-NA/dp/B0919HN87N/ref=sr_1_253?dib=eyJ2IjoiMSJ9.hiEup4ZqwixbpV-bQYyIAUMqWQeaOqG9MoAzZ-6LFi8A0CxTI_2TRrihTP2O6xFGw3sKSbALnKCIeVzQnODq_FOVAdDZOATWSYAaK0dqZGuZwQK2iZykft6ItyNg7fLJsvSWMlAUTnQrEFe72bWtuUuTRUeQBhN7DiIf3IcAAFH55zLINm813cdIEuQxFfmyFBXkS41Zhrd8PmZTv3OH_MwtcVdTSqpmZJHGJiVdrQQ.q4KPSrk5b77O-oXaL-SAEYSuMKHk7q9O5UHpK9wP6Bk&dib_tag=se&keywords=mechanical+keyboard&qid=1763010534&sr=8-253
"HyperX PBT Keycaps – Full Key Set, Double Shot PBT Material, (Layout), (Keys), White (519T5AA#ABA)",4.5 out of 5 stars,"3,031","2,205",27 %,https://www.amazon.in/HyperX-PBT-Keycaps-Material-519T5AA/dp/B09V8YN58M/ref=sr_1_254?dib=eyJ2IjoiMSJ9.hiEup4ZqwixbpV-bQYyIAUMqWQeaOqG9MoAzZ-6LFi8A0CxTI_2TRrihTP2O6xFGw3sKSbALnKCIeVzQnODq_FOVAdDZOATWSYAaK0dqZGuZwQK2iZykft6ItyNg7fLJsvSWMlAUTnQrEFe72bWtuUuTRUeQBhN7DiIf3IcAAFH55zLINm813cdIEuQxFfmyFBXkS41Zhrd8PmZTv3OH_MwtcVdTSqpmZJHGJiVdrQQ.q4KPSrk5b77O-oXaL-SAEYSuMKHk7q9O5UHpK9wP6Bk&dib_tag=se&keywords=mechanical+keyboard&qid=1763010534&sr=8-254
"Aula WIN60 HE - 60% Mechanical Gaming Keyboard Wired, Magnetic Switch Hot Swappable, Adjustable Actuation Rapid Trigger Mode, 8000 Hz Polling Rate, RGB Small Keyboard 60 Percent Compact Design for PC",4.4 out of 5 stars,"12,999","6,809",48 %,https://www.amazon.in/Aula-WIN60-HE-Mechanical-Adjustable/dp/B0DSMWJD6M/ref=sr_1_255?dib=eyJ2IjoiMSJ9.hiEup4ZqwixbpV-bQYyIAUMqWQeaOqG9MoAzZ-6LFi8A0CxTI_2TRrihTP2O6xFGw3sKSbALnKCIeVzQnODq_FOVAdDZOATWSYAaK0dqZGuZwQK2iZykft6ItyNg7fLJsvSWMlAUTnQrEFe72bWtuUuTRUeQBhN7DiIf3IcAAFH55zLINm813cdIEuQxFfmyFBXkS41Zhrd8PmZTv3OH_MwtcVdTSqpmZJHGJiVdrQQ.q4KPSrk5b77O-oXaL-SAEYSuMKHk7q9O5UHpK9wP6Bk&dib_tag=se&keywords=mechanical+keyboard&qid=1763010534&sr=8-255
Compact 60% Mechanical Keyboard: Hot-Swappable Gasket Mount Wired Keyboard for Gaming & Office Use,1.0 out of 5 stars,,No Price found,1 %,https://www.amazon.in/Lancemates-Compact-Mechanical-Keyboard-Hot-Swappable/dp/B0FN3XKWLG/ref=sr_1_256?dib=eyJ2IjoiMSJ9.hiEup4ZqwixbpV-bQYyIAUMqWQeaOqG9MoAzZ-6LFi8A0CxTI_2TRrihTP2O6xFGw3sKSbALnKCIeVzQnODq_FOVAdDZOATWSYAaK0dqZGuZwQK2iZykft6ItyNg7fLJsvSWMlAUTnQrEFe72bWtuUuTRUeQBhN7DiIf3IcAAFH55zLINm813cdIEuQxFfmyFBXkS41Zhrd8PmZTv3OH_MwtcVdTSqpmZJHGJiVdrQQ.q4KPSrk5b77O-oXaL-SAEYSuMKHk7q9O5UHpK9wP6Bk&dib_tag=se&keywords=mechanical+keyboard&qid=1763010534&sr=8-256
Ergonomic Wireless Split Keyboard: Customizable Hot-Swappable Mechanical Keyboard for Enhanced Typing Comfort and Gaming Performance,No Rating Available,,No Price found,1 %,https://www.amazon.in/Lancemates-Ergonomic-Wireless-Split-Keyboard/dp/B0FN3XS67H/ref=sr_1_257?dib=eyJ2IjoiMSJ9.hiEup4ZqwixbpV-bQYyIAUMqWQeaOqG9MoAzZ-6LFi8A0CxTI_2TRrihTP2O6xFGw3sKSbALnKCIeVzQnODq_FOVAdDZOATWSYAaK0dqZGuZwQK2iZykft6ItyNg7fLJsvSWMlAUTnQrEFe72bWtuUuTRUeQBhN7DiIf3IcAAFH55zLINm813cdIEuQxFfmyFBXkS41Zhrd8PmZTv3OH_MwtcVdTSqpmZJHGJiVdrQQ.q4KPSrk5b77O-oXaL-SAEYSuMKHk7q9O5UHpK9wP6Bk&dib_tag=se&keywords=mechanical+keyboard&qid=1763010534&sr=8-257
Razer BlackWidow V3 Mini Hyperspeed - 65% Wireless Mechanical Gaming Keyboard (Yellow Switch) I Razer Chroma RGB Customizable backlighting RZ03-03890100-R3M1(Black),3.8 out of 5 stars,"24,999","7,260",71 %,https://www.amazon.in/Razer-BlackWidow-Mini-Hyperspeed-RZ03-03890100-R3M1/dp/B08Z8JZWHX/ref=sr_1_258?dib=eyJ2IjoiMSJ9.hiEup4ZqwixbpV-bQYyIAUMqWQeaOqG9MoAzZ-6LFi8A0CxTI_2TRrihTP2O6xFGw3sKSbALnKCIeVzQnODq_FOVAdDZOATWSYAaK0dqZGuZwQK2iZykft6ItyNg7fLJsvSWMlAUTnQrEFe72bWtuUuTRUeQBhN7DiIf3IcAAFH55zLINm813cdIEuQxFfmyFBXkS41Zhrd8PmZTv3OH_MwtcVdTSqpmZJHGJiVdrQQ.q4KPSrk5b77O-oXaL-SAEYSuMKHk7q9O5UHpK9wP6Bk&dib_tag=se&keywords=mechanical+keyboard&qid=1763010534&sr=8-258
"EPOMAKER TH99 Silent Gaming Wireless Mechanical Keyboard, 8000mAh, Creamy Gasket, RGB Backlit, Numpad, PBT Keycaps, Lubricated Silent Switches, Hot-Swap (Blue&White, Creamy Jade)",4.8 out of 5 stars,"24,999","13,999",44 %,https://www.amazon.in/EPOMAKER-TH99-Tri-Mode-Wireless-Mechanical/dp/B0DPMDNY8C/ref=sr_1_259?dib=eyJ2IjoiMSJ9.hiEup4ZqwixbpV-bQYyIAUMqWQeaOqG9MoAzZ-6LFi8A0CxTI_2TRrihTP2O6xFGw3sKSbALnKCIeVzQnODq_FOVAdDZOATWSYAaK0dqZGuZwQK2iZykft6ItyNg7fLJsvSWMlAUTnQrEFe72bWtuUuTRUeQBhN7DiIf3IcAAFH55zLINm813cdIEuQxFfmyFBXkS41Zhrd8PmZTv3OH_MwtcVdTSqpmZJHGJiVdrQQ.q4KPSrk5b77O-oXaL-SAEYSuMKHk7q9O5UHpK9wP6Bk&dib_tag=se&keywords=mechanical+keyboard&qid=1763010534&sr=8-259
"Ant Esports Thunder10, 60% Wired Mechanical Gaming Keyboard Mouse Combo, Anti-Ghosting Brown Switch RGB Backlit Keyboard,5 Programable Buttons 3200DPI RGB Weight Honeycomb Mouse PC MAC_Carbon Black",No Rating Available,"4,499","1,499",67 %,https://www.amazon.in/Ant-Esports-Mechanical-Anti-Ghosting-Programable/dp/B0F48PCHYR/ref=sr_1_260?dib=eyJ2IjoiMSJ9.hiEup4ZqwixbpV-bQYyIAUMqWQeaOqG9MoAzZ-6LFi8A0CxTI_2TRrihTP2O6xFGw3sKSbALnKCIeVzQnODq_FOVAdDZOATWSYAaK0dqZGuZwQK2iZykft6ItyNg7fLJsvSWMlAUTnQrEFe72bWtuUuTRUeQBhN7DiIf3IcAAFH55zLINm813cdIEuQxFfmyFBXkS41Zhrd8PmZTv3OH_MwtcVdTSqpmZJHGJiVdrQQ.q4KPSrk5b77O-oXaL-SAEYSuMKHk7q9O5UHpK9wP6Bk&dib_tag=se&keywords=mechanical+keyboard&qid=1763010534&sr=8-260
"ZEBRONICS Zeb-MAX NINJA 61 keys wireless mechanical keyboard with 3 Bluetooth connections, 2.4GHz Nano receiver, Type C wired mode, RGB backlit, built-in rechargeable battery and N-key rollover(White)",4.1 out of 5 stars,"8,999","2,999",67 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzIyNjYxMjkyNjczODAzOjE3NjMwMTA1MzQ6c3BfYnRmOjIwMDU1NzQ1NjcwNjk4OjowOjo&url=%2FZEBRONICS-mechanical-Bluetooth-connections-rechargeable%2Fdp%2FB09NFP1GGX%2Fref%3Dsr_1_261_sspa%3Fdib%3DeyJ2IjoiMSJ9.hiEup4ZqwixbpV-bQYyIAUMqWQeaOqG9MoAzZ-6LFi8A0CxTI_2TRrihTP2O6xFGw3sKSbALnKCIeVzQnODq_FOVAdDZOATWSYAaK0dqZGuZwQK2iZykft6ItyNg7fLJsvSWMlAUTnQrEFe72bWtuUuTRUeQBhN7DiIf3IcAAFH55zLINm813cdIEuQxFfmyFBXkS41Zhrd8PmZTv3OH_MwtcVdTSqpmZJHGJiVdrQQ.q4KPSrk5b77O-oXaL-SAEYSuMKHk7q9O5UHpK9wP6Bk%26dib_tag%3Dse%26keywords%3Dmechanical%2Bkeyboard%26qid%3D1763010534%26sr%3D8-261-spons%26aref%3D1NBRTBuaeB%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=1NBRTBuaeB&sp_cr=ZAZ
"Redragon K630 Dragonborn 60% Wired Pink Single Lighting Gaming Keyboard, 61 Keys Compact Mechanical Keyboard with Brown Switch, Pro Driver Support, Black",4.3 out of 5 stars,"2,490","1,990",20 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzIyNjYxMjkyNjczODAzOjE3NjMwMTA1MzQ6c3BfYnRmOjMwMDYxNjE2MjY2NTMzMjo6MDo6&url=%2FRedragon-K630-Dragonborn-Lighting-Mechanical%2Fdp%2FB092HXGKV4%2Fref%3Dsr_1_262_sspa%3Fdib%3DeyJ2IjoiMSJ9.hiEup4ZqwixbpV-bQYyIAUMqWQeaOqG9MoAzZ-6LFi8A0CxTI_2TRrihTP2O6xFGw3sKSbALnKCIeVzQnODq_FOVAdDZOATWSYAaK0dqZGuZwQK2iZykft6ItyNg7fLJsvSWMlAUTnQrEFe72bWtuUuTRUeQBhN7DiIf3IcAAFH55zLINm813cdIEuQxFfmyFBXkS41Zhrd8PmZTv3OH_MwtcVdTSqpmZJHGJiVdrQQ.q4KPSrk5b77O-oXaL-SAEYSuMKHk7q9O5UHpK9wP6Bk%26dib_tag%3Dse%26keywords%3Dmechanical%2Bkeyboard%26qid%3D1763010534%26sr%3D8-262-spons%26aref%3DjQ6oTOdujL%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=jQ6oTOdujL&sp_cr=ZAZ
"EvoFox Ronin Wired Mechanical Gaming Keyboard | 9 Layer Gasket Sound Dampening Design, Outemu Red Silent Switches, Hot Swappable, Per-Key RGB, nKey Rollover, Volume Knob | Windows Software (White)",4.4 out of 5 stars,"3,999","2,899",28 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTI3OTg2OTAwMDIwNzQ6MTc2MzAxMDU0MTpzcF9hdGZfbmV4dDozMDA3MjY4NTkyODA3MzI6OjA6Og&url=%2FEvoFox-Wired-Mechanical-Dampening-Swappable%2Fdp%2FB0F66GZ58Z%2Fref%3Dsr_1_257_sspa%3Fdib%3DeyJ2IjoiMSJ9.tD92n2PNyE6NzaHERRAeQhAHa_ygHpM5V7Nnu7KSHUB38tOtsO9AUBcL1tKAqQfkoqE2q8OMIOhkvaOP-ZPOzdcPMmlQ1AnKeD9Nf-m898ziAVfxMWJpB7xGfdfZNVfOpk-zO_bd1XAuXVKmrNz34vKDw-8FUnRbWLE8ZTt2fBpAL4NXeFWxRCerocX9ZwkVFPaT-Am7z9NYWK-9gNWrrRRPIeijbxwcB92bp2LAYmY.BMDVQ_-uWU-LWWILk0IrF_PEnWaPEhJBvr8_U9kY6WE%26dib_tag%3Dse%26keywords%3Dmechanical%2Bkeyboard%26qid%3D1763010541%26sr%3D8-257-spons%26aref%3Djx4UOFqPVu%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=jx4UOFqPVu&sp_cr=ZAZ
"Zebronics Nitro Plus Mechanical Keyboard, 104 Keys, Clicky Blue Switches, Integrated Multimedia Keys, Multicolor LED, Windows Lock Function, 1.5m Durable Cable (Black)",4.1 out of 5 stars,"2,999","1,676",44 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTI3OTg2OTAwMDIwNzQ6MTc2MzAxMDU0MTpzcF9hdGZfbmV4dDozMDA0MjQzMDM2NTQwMzI6OjA6Og&url=%2FZEBRONICS-Nitro-Plus-Mechanical-Integrated%2Fdp%2FB0DNFXZH25%2Fref%3Dsr_1_258_sspa%3Fdib%3DeyJ2IjoiMSJ9.tD92n2PNyE6NzaHERRAeQhAHa_ygHpM5V7Nnu7KSHUB38tOtsO9AUBcL1tKAqQfkoqE2q8OMIOhkvaOP-ZPOzdcPMmlQ1AnKeD9Nf-m898ziAVfxMWJpB7xGfdfZNVfOpk-zO_bd1XAuXVKmrNz34vKDw-8FUnRbWLE8ZTt2fBpAL4NXeFWxRCerocX9ZwkVFPaT-Am7z9NYWK-9gNWrrRRPIeijbxwcB92bp2LAYmY.BMDVQ_-uWU-LWWILk0IrF_PEnWaPEhJBvr8_U9kY6WE%26dib_tag%3Dse%26keywords%3Dmechanical%2Bkeyboard%26qid%3D1763010541%26sr%3D8-258-spons%26aref%3Dfm7pB13RMW%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=fm7pB13RMW&sp_cr=ZAZ
"Customizable Mechanical Keyboard Kit: 75% Layout, Hot-Swappable Switches, Wireless & Wired Connectivity for PC & Mac Gamers and Professionals",No Rating Available,,No Price found,1 %,https://www.amazon.in/Lancemates-Customizable-Mechanical-Keyboard-Hot-Swappable/dp/B0FN3Y8QVJ/ref=sr_1_259?dib=eyJ2IjoiMSJ9.tD92n2PNyE6NzaHERRAeQhAHa_ygHpM5V7Nnu7KSHUB38tOtsO9AUBcL1tKAqQfkoqE2q8OMIOhkvaOP-ZPOzdcPMmlQ1AnKeD9Nf-m898ziAVfxMWJpB7xGfdfZNVfOpk-zO_bd1XAuXVKmrNz34vKDw-8FUnRbWLE8ZTt2fBpAL4NXeFWxRCerocX9ZwkVFPaT-Am7z9NYWK-9gNWrrRRPIeijbxwcB92bp2LAYmY.BMDVQ_-uWU-LWWILk0IrF_PEnWaPEhJBvr8_U9kY6WE&dib_tag=se&keywords=mechanical+keyboard&qid=1763010541&sr=8-259
Wireless Mechanical Keyboard & Mouse Combo - Bluetooth Multi-Device for Gaming & Office Work,No Rating Available,,No Price found,1 %,https://www.amazon.in/Lancemates-Wireless-Mechanical-Keyboard-Mouse/dp/B0FN3XR7WB/ref=sr_1_260?dib=eyJ2IjoiMSJ9.tD92n2PNyE6NzaHERRAeQhAHa_ygHpM5V7Nnu7KSHUB38tOtsO9AUBcL1tKAqQfkoqE2q8OMIOhkvaOP-ZPOzdcPMmlQ1AnKeD9Nf-m898ziAVfxMWJpB7xGfdfZNVfOpk-zO_bd1XAuXVKmrNz34vKDw-8FUnRbWLE8ZTt2fBpAL4NXeFWxRCerocX9ZwkVFPaT-Am7z9NYWK-9gNWrrRRPIeijbxwcB92bp2LAYmY.BMDVQ_-uWU-LWWILk0IrF_PEnWaPEhJBvr8_U9kY6WE&dib_tag=se&keywords=mechanical+keyboard&qid=1763010541&sr=8-260
"Keychron K10 Full Size 104 Keys Bluetooth Wireless Mechanical Gaming Keyboard for Mac Windows with Gateron G Pro Brown Switch, Multitasking/White LED Backlight/USB C Wired Computer Keyboard",4.4 out of 5 stars,"38,537","14,952
.",61 %,https://www.amazon.in/KeyChron-Bluetooth-Mechanical-Multitasking-Backlight/dp/B08MKSNYJD/ref=sr_1_261?dib=eyJ2IjoiMSJ9.tD92n2PNyE6NzaHERRAeQhAHa_ygHpM5V7Nnu7KSHUB38tOtsO9AUBcL1tKAqQfkoqE2q8OMIOhkvaOP-ZPOzdcPMmlQ1AnKeD9Nf-m898ziAVfxMWJpB7xGfdfZNVfOpk-zO_bd1XAuXVKmrNz34vKDw-8FUnRbWLE8ZTt2fBpAL4NXeFWxRCerocX9ZwkVFPaT-Am7z9NYWK-9gNWrrRRPIeijbxwcB92bp2LAYmY.BMDVQ_-uWU-LWWILk0IrF_PEnWaPEhJBvr8_U9kY6WE&dib_tag=se&keywords=mechanical+keyboard&qid=1763010541&sr=8-261
"Brand Conquer 7 in 1 Multi-Function Laptop Cleaning Brush/Keyboard Cleaning kit/Gadget Cleaning kit Gap Duster Key-Cap Puller for Laptop,Monitor,Keyboard and Earphones with Spray Bottle (Pink)",4.4 out of 5 stars,"3,271.29","228
.",77 %,https://www.amazon.in/Brand-Conquer-Multi-Function-Cleaning-Earphones/dp/B0FG3636DS/ref=sr_1_262?dib=eyJ2IjoiMSJ9.tD92n2PNyE6NzaHERRAeQhAHa_ygHpM5V7Nnu7KSHUB38tOtsO9AUBcL1tKAqQfkoqE2q8OMIOhkvaOP-ZPOzdcPMmlQ1AnKeD9Nf-m898ziAVfxMWJpB7xGfdfZNVfOpk-zO_bd1XAuXVKmrNz34vKDw-8FUnRbWLE8ZTt2fBpAL4NXeFWxRCerocX9ZwkVFPaT-Am7z9NYWK-9gNWrrRRPIeijbxwcB92bp2LAYmY.BMDVQ_-uWU-LWWILk0IrF_PEnWaPEhJBvr8_U9kY6WE&dib_tag=se&keywords=mechanical+keyboard&qid=1763010541&sr=8-262
SANCY SP USB 2.0 Wired Numeric Keypad Slim Mini Number Pad Digital Keyboard 18 Keys Numpad for iMac/Mac Pro/MacBook/MacBook Air/Pro Laptop PC Notebook Desktop,No Rating Available,"1,099",399,64 %,https://www.amazon.in/SANCY-Numeric-Digital-Keyboard-Notebook/dp/B0DXD6SQ7L/ref=sr_1_263?dib=eyJ2IjoiMSJ9.tD92n2PNyE6NzaHERRAeQhAHa_ygHpM5V7Nnu7KSHUB38tOtsO9AUBcL1tKAqQfkoqE2q8OMIOhkvaOP-ZPOzdcPMmlQ1AnKeD9Nf-m898ziAVfxMWJpB7xGfdfZNVfOpk-zO_bd1XAuXVKmrNz34vKDw-8FUnRbWLE8ZTt2fBpAL4NXeFWxRCerocX9ZwkVFPaT-Am7z9NYWK-9gNWrrRRPIeijbxwcB92bp2LAYmY.BMDVQ_-uWU-LWWILk0IrF_PEnWaPEhJBvr8_U9kY6WE&dib_tag=se&keywords=mechanical+keyboard&qid=1763010541&sr=8-263
"MageGee Gasket Mechanical Keyboard,Sky98 Wired Gaming Keyboard Backlit Ultra-Slim USB Keyboards with Violet Switches 98 Keys for PC Windows Computer Laptop(Purple)",4.0 out of 5 stars,"9,999","5,200",48 %,https://www.amazon.in/MageGee-Mechanical-Keyboard-Ultra-Slim-Keyboards/dp/B0D4TWDJYY/ref=sr_1_264?dib=eyJ2IjoiMSJ9.tD92n2PNyE6NzaHERRAeQhAHa_ygHpM5V7Nnu7KSHUB38tOtsO9AUBcL1tKAqQfkoqE2q8OMIOhkvaOP-ZPOzdcPMmlQ1AnKeD9Nf-m898ziAVfxMWJpB7xGfdfZNVfOpk-zO_bd1XAuXVKmrNz34vKDw-8FUnRbWLE8ZTt2fBpAL4NXeFWxRCerocX9ZwkVFPaT-Am7z9NYWK-9gNWrrRRPIeijbxwcB92bp2LAYmY.BMDVQ_-uWU-LWWILk0IrF_PEnWaPEhJBvr8_U9kY6WE&dib_tag=se&keywords=mechanical+keyboard&qid=1763010541&sr=8-264
"MechLands Aula F75 PRO 75% Mechanical Custom Creamy Keyboard, BT5.0/USB-C/2.4GHz Wireless Gaming Keyboard, Gasket Structure, Button, RGB, Reaper Switches for Win/Mac (Black Gradient)",4.8 out of 5 stars,"21,104","17,104",19 %,https://www.amazon.in/MechLands-Mechanical-Keyboard-Wireless-Structure/dp/B0F6XTH9ZX/ref=sr_1_265?dib=eyJ2IjoiMSJ9.tD92n2PNyE6NzaHERRAeQhAHa_ygHpM5V7Nnu7KSHUB38tOtsO9AUBcL1tKAqQfkoqE2q8OMIOhkvaOP-ZPOzdcPMmlQ1AnKeD9Nf-m898ziAVfxMWJpB7xGfdfZNVfOpk-zO_bd1XAuXVKmrNz34vKDw-8FUnRbWLE8ZTt2fBpAL4NXeFWxRCerocX9ZwkVFPaT-Am7z9NYWK-9gNWrrRRPIeijbxwcB92bp2LAYmY.BMDVQ_-uWU-LWWILk0IrF_PEnWaPEhJBvr8_U9kY6WE&dib_tag=se&keywords=mechanical+keyboard&qid=1763010541&sr=8-265
"Protective Keyboard Case for Logitech MX Keys S & Logitech MX Keys & Logitech MX Mechanical Wireless Illuminated Keyboard, Logitech MX Keys S PU Leather Keyboard Sleeve Case, Black",4.6 out of 5 stars,"5,856","2,342",60 %,https://www.amazon.in/Protective-Keyboard-Logitech-Mechanical-Illuminated/dp/B0BXRYS992/ref=sr_1_266?dib=eyJ2IjoiMSJ9.tD92n2PNyE6NzaHERRAeQhAHa_ygHpM5V7Nnu7KSHUB38tOtsO9AUBcL1tKAqQfkoqE2q8OMIOhkvaOP-ZPOzdcPMmlQ1AnKeD9Nf-m898ziAVfxMWJpB7xGfdfZNVfOpk-zO_bd1XAuXVKmrNz34vKDw-8FUnRbWLE8ZTt2fBpAL4NXeFWxRCerocX9ZwkVFPaT-Am7z9NYWK-9gNWrrRRPIeijbxwcB92bp2LAYmY.BMDVQ_-uWU-LWWILk0IrF_PEnWaPEhJBvr8_U9kY6WE&dib_tag=se&keywords=mechanical+keyboard&qid=1763010541&sr=8-266
